Chassis No,Reg No,Vehicle Model,Received Date,City,Batch
MD92N41SKCE639115,KA51JJ5932,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639116,KA51JJ5931,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639117,KA51JJ5884,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639118,KA51JJ5933,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639119,KA51JJ5866,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639120,KA51JJ5867,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639121,KA51JJ5869,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639122,KA51JJ5868,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639123,KA51JJ5874,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639124,KA51JJ5876,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639125,KA51JJ5877,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639126,KA51JJ5878,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639127,KA51JJ5872,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639128,KA51JJ5875,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639129,KA51JJ5873,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639130,KA51JJ5924,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639131,KA51JJ5879,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639132,KA51JJ5885,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639133,KA51JJ5888,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639134,KA51JJ5886,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639135,KA51JJ5887,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639136,KA51JJ5890,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639137,KA51JJ5891,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639138,KA51JJ5914,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639139,KA51JJ5913,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639140,KA51JJ5889,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639141,KA51JJ5912,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639142,KA51JJ5922,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639143,KA51JJ5923,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639144,KA51JJ5937,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639145,KA51JJ5935,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639146,KA51JJ5934,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639147,KA51JJ6098,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639151,KA51JJ6094,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639152,KA51JJ6097,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639153,KA51JJ6095,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639154,KA51JJ6093,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639155,KA51JJ6105,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639156,KA51JJ6103,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639157,KA51JJ6106,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639159,KA51JJ6110,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639160,KA51JJ6107,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639161,KA51JJ6116,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639162,KA51JJ6109,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639163,KA51JJ6114,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639169,KA51JJ6119,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639170,KA51JJ6104,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639171,KA51JJ6112,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639172,KA51JJ6115,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639173,KA51JJ6122,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639174,KA51JJ6100,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639176,KA51JJ6123,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639178,KA51JJ6120,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639179,KA51JJ6131,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639186,KA51JJ6132,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639188,KA51JJ6117,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639190,KA51JJ6129,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639191,KA51JJ6118,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639192,KA51JJ6096,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639193,KA51JJ6125,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639195,KA51JJ6124,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639196,KA51JJ6128,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639198,KA51JJ6126,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639200,KA51JJ6142,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639202,KA51JJ6139,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639203,KA51JJ6140,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639204,KA51JJ6143,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639205,KA51JJ6111,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639210,KA51JJ6141,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639227,KA51JJ6136,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639235,KA51JJ6135,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639236,KA51JJ6137,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639237,KA51JJ6138,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCE639268,KA51JJ6144,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639001,KA51JJ6133,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639002,KA51JJ6130,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639004,KA51JJ6127,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639006,KA51JJ6121,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639007,KA51JJ6099,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639008,KA51JJ6108,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639009,KA51JJ6101,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
MD92N41SKCF639010,KA51JJ6102,Motovolt,27-Jun-25,BLR,BLR_Batch 7_150
